,url,date
1332,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/nao-ha-prova-de-que-ivermectina-cure-covid-19-ao-contrario-do-que-diz-medica/,2021-01-26
1333,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/fala-de-medicos-sobre-coronavirus-perder-forca-nao-tem-apoio-de-orgaos-de-saude/,2021-01-26
1334,https://www.boatos.org/saude/hospitais-militares-nao-registram-morte-covid-19-pandemia-farsa.html,2021-01-26
1335,https://www.boatos.org/politica/policia-federal-desvenda-sacanagem-vacina-chinesa-brasil.html,2021-01-26
1336,https://factly.in/telugu-the-officers-in-the-video-clarified-that-they-had-taken-the-corona-vaccine/,2021-01-26
1337,https://www.mygopen.com/2020/12/lemon-covid-19.html,2021-01-26
1338,https://www.mygopen.com/2021/01/tea-covid-19.html,2021-01-26
1339,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-o-numero-de-casos-de-covid-19-seja-menor-que-o-oficial/,2021-01-25
1340,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-enganoso-que-imunogenicidade-da-coronavac-ofereca-risco-anvisa-pediu-dados-complementares-e-nao-questionou-seguranca/,2021-01-25
1341,https://dpa-factchecking.com/switzerland/210115-99-40547,2021-01-25
1342,https://dpa-factchecking.com/switzerland/210113-99-12272,2021-01-25
1343,https://dpa-factchecking.com/switzerland/210106-99-921358,2021-01-25
1344,https://dpa-factchecking.com/switzerland/201130-99-518187,2021-01-25
1345,https://dpa-factchecking.com/switzerland/200922-99-666380,2021-01-25
1346,https://dpa-factchecking.com/switzerland/201110-99-282620,2021-01-25
1347,https://dpa-factchecking.com/switzerland/201027-99-95234,2021-01-25
1348,https://dpa-factchecking.com/switzerland/201006-99-847007,2021-01-25
1349,https://dpa-factchecking.com/switzerland/201005-99-830641,2021-01-25
1350,https://dpa-factchecking.com/switzerland/201007-99-861430,2021-01-25
1351,https://www.boatos.org/saude/pastor-wenceslau-morre-apos-tomar-vacina-contra-covid-19.html,2021-01-25
1352,https://dpa-factchecking.com/switzerland/200821-99-256091,2021-01-25
1353,https://dpa-factchecking.com/switzerland/200806-99-67948,2021-01-25
1354,https://dpa-factchecking.com/switzerland/200803-99-22158,2021-01-25
1355,https://www.boatos.org/saude/anvisa-aprovou-falsas-vacinas.html,2021-01-25
1356,"https://www.br.de/nachrichten/wirtschaft/warum-viele-ffp2-masken-die-nummer-derselben-pruefstelle-tragen,SMpT5UI",2021-01-25
1357,https://verafiles.org/articles/vera-files-fact-check-boost-trust-sinovac-roque-repeatedly-c,2021-01-25
1358,https://cekfakta.tempo.co/fakta/1212/keliru-dokter-di-palembang-meninggal-karena-vaksin-covid-19-mengandung-zat-beracun,2021-01-25
1359,https://maharat-news.com/covidrumor38,2021-01-25
1360,https://cekfakta.tempo.co/fakta/1211/keliru-klaim-ini-video-prosesi-pemakaman-penyanyi-julio-iglesias-yang-meninggal-karena-covid-19,2021-01-25
1361,https://factnameh.com/fact-checks/2021-01-19-covid19-world-vaccination.html,2021-01-24
1362,https://factnameh.com/fact-checks/2021-01-23-israel-covid-vaccine.html,2021-01-24
1363,https://factly.in/telugu-due-to-covid-19-only-fewer-people-were-permitted-for-the-swearing-in-ceremony-of-joe-biden/,2021-01-23
1364,https://www.boatos.org/politica/ministro-da-saude-eduardo-pazuello-filmado-em-aula-de-bale.html,2021-01-23
1365,https://www.factrakers.org/post/vlogger-s-claim-on-covid-19-survival-rate-false,2021-01-23
1366,https://www.boatos.org/saude/enfermeiras-paraty-vacina-chinesa-covid-19.html,2021-01-23
1367,https://www.factcheck.org/2021/01/viral-video-makes-false-and-unsupported-claims-about-vaccines/,2021-01-22
1368,https://www.boatos.org/brasil/reporter-pergunta-medico-negro-tomou-vacina-bahia-se-ele-e-motorista-ou-socorrista.html,2021-01-22
1369,https://www.boatos.org/politica/carlos-bolsonaro-furou-fila-tomou-vacina-contra-covid-19.html,2021-01-22
1370,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-eficacia-da-coronavac-seja-apenas-038-superior-ao-placebo/,2021-01-22
1371,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/revisao-de-estudo-publicado-no-site-do-ms-nao-garante-eficacia-da-hidroxicloroquina-no-tratamento-preventivo-contra-covid-19/,2021-01-22
1372,https://cekfakta.tempo.co/fakta/1210/keliru-pakai-masker-membuat-co2-menumpuk-dan-keasaman-tubuh-naik-sehingga-rentan-virus,2021-01-22
1373,"https://www.br.de/nachrichten/wissen/corona-wissenschaftler-kritisieren-stanford-studie-zu-lockdown,SMihU3O",2021-01-22
1374,https://saludconlupa.com/comprueba/ya-me-vacune-aun-asi-me-puedo-contagiar-de-covid-19/,2021-01-21
1375,https://www.univision.com/noticias/mandato-la-verdad-sobre-el-pais-que-acaba-de-heredar-el-presidente-biden-datos,2021-01-21
1376,https://www.boatos.org/mundo/israelenses-tomaram-vacina-lotam-hospitais-efeitos-colaterais.html,2021-01-21
1377,http://mythdetector.ge/en/myth/new-world-order-nwo-or-british-national-health-service-nhs,2021-01-21
1378,https://www.maharat-news.com/covidrumor34,2021-01-21
1379,https://maharat-news.com/covidrumor35,2021-01-21
1380,https://maharat-news.com/covidrumor36,2021-01-21
1381,https://maharat-news.com/covidrumor37,2021-01-21
1382,"https://www.br.de/nachrichten/wissen/stimmt-es-dass-ffp2-masken-nicht-vor-viren-schuetzen,SMdj8yf",2021-01-21
1383,https://verafiles.org/articles/vera-files-fact-check-no-direct-link-found-between-pfizer-va,2021-01-21
1384,https://www.factcheck.org/2021/01/factchecking-bidens-inaugural-address/,2021-01-20
1385,https://www.boatos.org/saude/vacina-sem-agulha-sendo-aplicada-mundo-todo.html,2021-01-20
1386,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-enfermeira-que-recebeu-a-primeira-dose-da-coronavac-ja-estivesse-imunizada/,2021-01-20
1387,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/sao-enganosas-as-postagens-que-dizem-que-os-vacinados-pela-coronavac-estarao-protegidos-pela-metade/,2021-01-20
1388,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/segunda-dose-da-coronavac-nao-esta-relacionada-a-taxa-de-eficacia-da-vacina/,2021-01-20
1389,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/distribuicao-em-massa-de-ivermectina-nao-esta-ligada-aos-numeros-da-covid-19-na-africa/,2021-01-20
1390,https://www.boatos.org/saude/vacina-nao-da-imunidade-nao-elimina-virus-nao-impede-morte-nao-serve-para-nada.html,2021-01-20
1391,https://www.politifact.com/factchecks/2021/jan/20/rebecca-kleefisch/yes-wisconsin-vaccine-rollout-among-worst-midwest/,2021-01-20
1392,"https://www.br.de/nachrichten/deutschland-welt/faktenfuchs-nein-norwegen-hat-die-corona-impfung-nicht-verboten,SMdE7WX",2021-01-20
1393,https://www.boatos.org/tecnologia/vacinaja-vacinaja-sp-gov-br-um-site-fake-aplica-golpes.html,2021-01-20
1394,https://www.boatos.org/saude/medico-cabo-frio-afirma-vacina-covid-19-mata.html,2021-01-20
1395,https://cekfakta.tempo.co/fakta/1207/keliru-vaksin-sinovac-dipasangi-gps-atau-chip-untuk-lacak-keberadaan-orang-yang-telah-divaksin,2021-01-20
1396,https://cekfakta.tempo.co/fakta/1206/sesat-klaim-ini-video-seorang-pria-yang-pingsan-usai-disuntik-vaksin-covid-19,2021-01-20
1397,https://www.politifact.com/factchecks/2021/jan/19/l-lin-wood/china-did-not-orchestrate-voter-fraud-2020-electio/,2021-01-19
1398,https://www.boatos.org/politica/filho-lula-comprou-20-sinovac-pacto-doria-com-pt.html,2021-01-19
1399,https://www.boatos.org/saude/propolis-previne-cura-covid-19.html,2021-01-19
1400,https://cekfakta.tempo.co/fakta/1205/keliru-klaim-ini-video-ratusan-warga-yang-terkapar-usai-disuntik-vaksin-sinovac,2021-01-19
1401,"https://www.br.de/nachrichten/bayern/maskenpflicht-befeuert-alte-falschbehauptung-ueber-soeders-frau,SM4jJHz",2021-01-19
1402,"https://www.br.de/nachrichten/wissen/faktenfuchs-viele-falsche-berichte-ueber-tote-nach-corona-impfung-im-netz,SMAyGf9",2021-01-19
1403,https://www.abc.net.au/news/2019-03-01/fact-check-medevac-refugees-offshore-coleman/10839222,2021-01-19
1404,https://www.boatos.org/saude/anthony-wong-envenenado-china-por-ser-contra-vacina.html,2021-01-19
1405,https://www.boatos.org/politica/enfermeira-tomou-vacina-mostrou-bilhete-chora-bolsonaro.html,2021-01-18
1406,https://www.boatos.org/saude/enfermeira-monica-calazans-ja-havia-sido-vacinada-covid-19.html,2021-01-18
1407,https://factly.in/this-incident-of-students-getting-hospitalized-after-vaccination-is-old-and-not-related-to-covid-19/,2021-01-18
1408,https://factly.in/telugu-old-images-shared-as-china-taking-training-from-canada-army-to-challenge-indian-army/,2021-01-18
1409,https://dpa-factchecking.com/austria/200924-99-692385,2021-01-18
1410,https://dpa-factchecking.com/austria/201006-99-840926,2021-01-18
1411,https://dpa-factchecking.com/austria/201007-99-857810,2021-01-18
1412,https://dpa-factchecking.com/austria/201021-99-29601,2021-01-18
1413,https://cekfakta.tempo.co/fakta/1202/keliru-klaim-foto-foto-ini-terkait-48-orang-yang-tewas-usai-disuntik-vaksin-covid-19,2021-01-18
1414,https://dpa-factchecking.com/austria/201221-99-772555,2021-01-18
1415,https://cekfakta.tempo.co/fakta/1201/keliru-kepala-staf-kodim-gresik-meninggal-akibat-disuntik-vaksin-covid-19,2021-01-18
1416,https://cekfakta.tempo.co/fakta/1200/sesat-pesan-berantai-yang-sebut-vaksinasi-covid-19-presiden-jokowi-harus-diulang,2021-01-18
1417,https://www.boatos.org/saude/secretario-de-saude-de-sao-paulo-chegamos-ao-pico-recomenda-tratamento-precoce-e-ph-covid-19.html,2021-01-18
1418,https://www.boatos.org/mundo/doria-e-coronavac-chacota-telejornal-americano.html,2021-01-17
1419,https://www.politifact.com/factchecks/2021/jan/15/facebook-posts/claim-comparing-adverse-events-covid-19-flu-vaccin/,2021-01-16
1420,https://www.ilamsat.net/2021/01/whatsapp-privacy-updated.html,2021-01-16
1421,https://www.boatos.org/saude/vacina-natural-organismo-imuniza-contra-covid-19.html,2021-01-15
1422,https://www.politifact.com/factchecks/2021/jan/15/viral-image/group-democratic-lawmakers-didnt-wear-clothing-mas/,2021-01-15
1423,https://cekfakta.tempo.co/fakta/1199/keliru-orang-yang-sudah-vaksinasi-covid-19-tak-perlu-pakai-masker-dan-cuci-tangan,2021-01-15
1424,https://tamil.factcrescendo.com/fake-news-shared-as-us-nurse-tiffany-dead-after-covid-19-vaccination-trail/,2021-01-15
1425,https://www.politifact.com/factchecks/2021/jan/14/facebook-posts/image-pramila-jayapal-without-mask-out-context/,2021-01-14
1426,https://www.boatos.org/saude/eficacia-global-vacina-coronavac-4969-nao-de-5038.html,2021-01-14
1427,https://demagog.cz/vyrok/20180,2021-01-14
1428,https://cekfakta.tempo.co/fakta/1196/sesat-siswi-sd-meninggal-karena-vaksin-di-tengah-pandemi-covid-19,2021-01-14
1429,https://verafiles.org/articles/vera-files-fact-check-duterte-contradicts-past-pronouncement,2021-01-14
1430,https://www.ilamsat.net/2021/01/Learn-about-the-signals-privacy-policy-and-is-it-secure-or-not.html,2021-01-14
1431,https://dpa-factchecking.com/germany/201222-99-781121,2021-01-13
1432,https://dpa-factchecking.com/germany/210101-99-870232,2021-01-13
1433,https://dpa-factchecking.com/germany/201116-99-351370,2021-01-13
1434,https://www.elespanol.com/ciencia/salud/20210111/vacunas-covid-19-reduciran-mortalidad-nuevos-contagios/549696376_0.html,2021-01-13
1435,https://factly.in/telugu-covax-agreement-between-190-countries-is-misconstrued-as-that-for-the-vaccine-being-developed-in-india/,2021-01-13
1436,https://factly.in/time-magazines-article-on-up-governments-covid-19-management-is-sponsored-content/,2021-01-13
1437,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/video-distorce-informacoes-sobre-o-uso-da-cloroquina-para-a-covid-19/,2021-01-12
1438,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/video-plandemic-faz-afirmacoes-falsas-sobre-a-covid-19/,2021-01-12
1439,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/medico-descontextualiza-manual-da-pfizer-para-sugerir-alteracoes-geneticas-pela-vacina/,2021-01-12
1440,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/estudo-sobre-plasma-equino-esta-em-fase-inicial-e-nao-prova-que-e-a-cura-para-covid-19/,2021-01-12
1441,https://factnameh.com/fact-checks/2021-01-13-cdc-vovid-vaccine.html,2021-01-12
1442,https://dpa-factchecking.com/germany/201015-99-953066,2021-01-12
1443,https://cekfakta.tempo.co/fakta/1193/keliru-klaim-ini-video-mensos-risma-dan-mendagri-berjoget-tanpa-masker-di-tengah-pandemi-covid-19,2021-01-12
1444,https://dpa-factchecking.com/germany/201012-99-912666,2021-01-12
1445,https://dpa-factchecking.com/germany/201006-99-847497/,2021-01-12
1446,https://pagellapolitica.it/dichiarazioni/8795/salvini-esagera-sulla-cina-che-vaccina-mezza-africa-e-interi-paesi-asiatici-e-americani,2021-01-12
1447,https://cekfakta.tempo.co/fakta/1192/sesat-klaim-ini-video-ratusan-santri-yang-pingsan-usai-disuntik-vaksin-di-tengah-pandemi-covid-19,2021-01-12
1448,https://factnameh.com/fact-checks/2021-01-09-khamenei-covid-vaccine.html,2021-01-11
1449,https://factnameh.com/fact-checks/2021-01-09-khamenei-pfizer.html,2021-01-11
1450,https://verafiles.org/articles/vera-files-fact-check-cnn-report-covid-19-vaccine-injection,2021-01-11
1451,https://cekfakta.tempo.co/fakta/1189/keliru-klaim-ini-video-antrian-masuk-pasien-covid-19-di-rsd-wisma-atlet,2021-01-11
1452,https://www.boatos.org/tecnologia/whatsapp-compartilhar-conversas-usuarios-atualizacao-fevereiro.html,2021-01-10
1453,https://www.boatos.org/saude/video-vacuna-show-farsa-da-vacinacao-covid-19.html,2021-01-10
1454,https://www.boatos.org/saude/cadastro-conecte-sus-obrigatorio-vacinar-covid-19.html,2021-01-10
1455,https://www.boatos.org/mundo/cristina-kirchner-tomou-vacina-covid-19-sem-agulha-mascara.html,2021-01-09
1456,https://www.factrakers.org/post/china-video-misused-to-claim-dacera-attacked-in-hotel,2021-01-09
1457,https://www.boatos.org/saude/gerson-camarotti-pediu-cassacao-registro-medicos-receitam-antivirais-contra-covid-19.html,2021-01-08
1458,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/video-e-usado-fora-de-contexto-para-relacionar-acao-da-pm-em-sao-paulo-a-pandemia-de-covid-19/,2021-01-08
1459,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/ainda-nao-ha-cura-oficial-para-a-covid-19-tratamento-com-corticoides-nao-tem-estudo-publicado/,2021-01-08
1460,https://factly.in/telugu-not-only-india-even-uk-us-is-providing-free-vaccine-to-their-citizens/,2021-01-08
1461,https://factly.in/not-just-five-but-many-more-countries-are-developing-and-manufacturing-various-covid-19-vaccines/,2021-01-08
1462,https://factly.in/telugu-no-evidence-yet-to-state-that-new-501-v2-coronavirus-strain-is-more-dangerous/,2021-01-08
1463,https://factly.in/telugu-not-just-five-many-countries-are-developing-manufacturing-various-covid-19-vaccines/,2021-01-08
1464,https://factly.in/telugu-story-carried-in-time-magazine-about-covid-19-management-by-up-is-a-sponsored-post/,2021-01-08
1465,https://cekfakta.tempo.co/fakta/1188/keliru-jurnal-inggris-sebut-vaksin-covid-19-sinovac-bikin-alat-kelamin-membesar,2021-01-08
1466,https://verafiles.org/articles/vera-files-fact-check-video-claiming-duterte-cursed-atienza,2021-01-08
1467,https://www.boatos.org/mundo/presidente-pais-leste-europeu-vacinou-sem-agulha.html,2021-01-07
1468,https://www.boatos.org/saude/pfizer-proibe-sexo-apos-vacina-por-causa-alteracoes-dna.html,2021-01-07
1469,https://www.watson.ch/wissen/faktencheck/266843175-faktencheck-corona-21-behauptungen-zu-impfung-und-coronavirus-im-check,2021-01-07
1470,https://cekfakta.tempo.co/fakta/1187/keliru-klaim-moeldoko-sebut-vaksin-covid-19-untuk-jokowi-beda-dengan-yang-tersebar-di-masyarakat,2021-01-07
1471,https://factly.in/covax-agreement-between-190-countries-is-misconstrued-as-that-for-vaccine-being-developed-in-india/,2021-01-07
1472,https://factly.in/not-only-india-even-uk-us-is-providing-free-vaccine-to-their-citizens/,2021-01-07
1473,https://pesacheck.org/false-this-image-of-a-television-broadcast-claiming-that-the-covid-19-vaccine-enlarges-ones-3ed1371bd32,2021-01-07
1474,https://pesacheck.org/hoax-pharmaceutical-company-glaxosmithkline-does-not-own-the-wuhan-institute-of-virology-in-china-c1dff259567b,2021-01-07
1475,https://www.boatos.org/mundo/enfermeira-khalilah-mitchell-paralisia-facial-vacina.html,2021-01-07
1476,https://www.politifact.com/factchecks/2021/jan/06/viral-image/posts-about-dc-bill-allows-children-be-vaccinated-/,2021-01-06
1477,https://www.boatos.org/saude/todos-tomado-ivermectina-imuniza-mais-vacina-pandemia-teria-acabado.html,2021-01-06
1478,https://pesacheck.org/false-this-video-does-not-show-a-covid-19-patient-who-was-almost-buried-alive-9b84f426c40d,2021-01-06
1479,https://pesacheck.org/false-there-is-no-evidence-that-breast-milk-prevents-or-cures-covid-19-d7607402a9b0,2021-01-06
1480,https://pesacheck.org/false-this-post-promoting-plandemic-indoctornation-with-claims-about-covid-19-is-misleading-31350faf4c955,2021-01-06
1481,https://pesacheck.org/false-this-post-promoting-plandemic-indoctornation-with-claims-about-covid-19-is-misleading-31350faf4c95,2021-01-06
1482,https://pesacheck.org/false-journalist-dennis-okari-has-not-been-arrested-over-the-covid-19-millionaires-expos%C3%A9-9efa9d0ec22e,2021-01-06
1483,https://pesacheck.org/false-president-uhuru-kenyatta-has-not-declared-kenya-covid-19-free-8790c4801ff5,2021-01-06
1484,https://pesacheck.org/true-russia-has-granted-regulatory-approval-for-a-possible-covid-19-vaccine-46de1ac3ebcc,2021-01-06
1485,https://pesacheck.org/false-headline-this-article-does-not-say-mutahi-kagwe-declared-kenya-covid-19-free-aa825e722b7,2021-01-06
1486,https://pesacheck.org/false-novavaxs-trial-covid-19-vaccine-has-not-been-released-to-the-public-yet-87b0110c6f8f,2021-01-06
1487,https://pesacheck.org/false-this-combination-of-home-remedies-does-not-cure-covid-19-70fed7937d68,2021-01-06
1488,https://pesacheck.org/false-coconut-does-not-cure-covid-19-54ea6e21aabe,2021-01-06
1489,https://pesacheck.org/false-headline-the-covid-19-cure-that-machakos-county-received-from-tanzania-has-not-been-4ac9ab4f50dd,2021-01-06
1490,https://pesacheck.org/hoax-this-post-containing-advice-on-how-to-kill-the-covid-19-with-heat-is-false-21b1a1770c90,2021-01-06
1491,https://pesacheck.org/fact-checking-claims-on-the-use-of-hydroxychloroquine-to-treat-covid-19-21389ce0503e,2021-01-06
1492,https://pesacheck.org/false-scotts-emulsion-does-not-protect-against-covid-19-99b7c7af7723,2021-01-06
1493,https://pesacheck.org/false-kakamega-county-has-not-set-aside-ksh-4-million-for-a-covid-19-graveyard-2eca105df302,2021-01-06
1494,https://pesacheck.org/false-this-tweet-ranking-the-most-corrupt-countries-in-africa-during-the-covid-19-pandemic-is-8ffad7de3aec,2021-01-06
1495,https://pesacheck.org/false-a-diet-of-these-selected-vegetables-does-not-cure-covid-19-c7f470a31d9,2021-01-06
1496,https://pesacheck.org/false-headline-south-africa-has-not-developed-a-cure-for-covid-19-b64aa61db86a,2021-01-06
1497,https://pesacheck.org/false-who-has-not-reversed-its-position-on-person-to-person-transmission-of-covid-19-315dab274338,2021-01-06
1498,https://pesacheck.org/false-travellers-leaving-nairobi-do-not-need-a-covid-19-certificate-185950b3ab60,2021-01-06
1499,https://pesacheck.org/true-a-study-has-found-that-infectious-droplets-spreading-covid-19-travel-further-than-previously-3f9b2f2fe2ae,2021-01-06
1500,https://pesacheck.org/partly-false-eu-has-banned-kenyans-from-entering-europe-due-to-increased-cases-of-covid-19-4f42e5f6a34,2021-01-06
1501,https://pesacheck.org/false-this-website-offering-covid-19-relief-loans-from-the-imf-is-fake-a89b7586d6da,2021-01-06
1502,https://pesacheck.org/partly-false-oxford-universitys-trial-covid-19-vaccine-is-not-ready-for-worldwide-distribution-b3a1f52f7686,2021-01-06
1503,https://pesacheck.org/false-who-has-not-said-that-asymptomatic-patients-dont-spread-covid-19-dd758d49fbbd,2021-01-06
1504,https://pesacheck.org/false-a-post-claiming-that-covid-19-is-losing-its-potency-is-fake-98d1d369eb28,2021-01-06
1505,https://pesacheck.org/hoax-the-government-of-kenya-has-not-extended-the-covid-19-curfew-by-15-more-days-21073f1d0d86,2021-01-06
1506,https://pesacheck.org/true-who-will-support-testing-covid-organics-madagascars-covid-19-herbal-remedy-e12fc4d0b996,2021-01-06
1507,https://pesacheck.org/hoax-this-facebook-account-offering-ksh15-000-covid-19-relief-cash-from-governor-wycliffe-f25aa4cdb8c,2021-01-06
1508,https://pesacheck.org/hoax-this-facebook-page-offering-covid-19-relief-cash-is-fake-b746c302c2a8,2021-01-06
1509,https://pesacheck.org/false-there-is-no-evidence-that-aspirin-cures-covid-19-1911839c4a68,2021-01-06
1510,https://pesacheck.org/hoax-first-lady-margaret-kenyatta-is-not-giving-out-ksh-30-000-grants-the-covid-19-pandemic-24ddc30ae127,2021-01-06
1511,https://pesacheck.org/false-there-is-no-new-pandemic-in-kenya-32f27046b886,2021-01-06
1512,https://pesacheck.org/false-prolonged-face-mask-use-does-not-lower-oxygen-circulation-in-the-blood-4ff5dbfffd59,2021-01-06
1513,https://pesacheck.org/false-kenya-will-not-send-lab-technicians-to-tanzania-to-help-with-covid-19-testing-821cd764d808,2021-01-06
1514,https://pesacheck.org/false-asthma-plant-is-not-a-proven-cure-for-covid-19-b6f88085b80b,2021-01-06
1515,https://pesacheck.org/false-african-heads-of-state-have-not-approved-madagascars-covid-19-herbal-remedy-4e49ec11135b,2021-01-06
1516,https://pesacheck.org/false-this-post-claiming-that-kawangware-will-be-locked-down-for-covid-19-mass-testing-is-a-hoax-c7345398359f,2021-01-06
1517,https://pesacheck.org/false-kenya-has-not-received-a-covid-19-vaccine-from-the-uk-162b3fe9ba66,2021-01-06
1518,https://pesacheck.org/false-this-photo-does-not-show-the-effects-of-vaccine-trials-on-africans-e676a678f31c,2021-01-06
1519,https://pesacheck.org/false-the-jack-ma-foundation-has-not-donated-500-000-covid-19-test-kits-to-kenya-17c0b6e0fe6c,2021-01-06
1520,https://pesacheck.org/false-headline-this-modified-arv-drug-is-not-a-vaccine-against-hiv-ce8be8d69133,2021-01-06
1521,https://pesacheck.org/false-madagascar-was-not-covid-19-free-by-april-28-76b38acd5a5a,2021-01-06
1522,https://pesacheck.org/false-uk-scientists-are-not-offering-cash-to-kenyan-volunteers-for-covid-19-vaccine-trials-2d1612bfe598,2021-01-06
1523,https://pesacheck.org/true-developing-a-covid-19-vaccine-could-take-ksh100-billion-and-7-years-2675ca8b1232,2021-01-06
1524,https://pesacheck.org/false-there-is-currently-no-evidence-that-pregnancy-puts-women-at-greater-risk-of-getting-covid-19-aef093fa2d9a,2021-01-06
1525,https://pesacheck.org/false-reports-that-the-first-covid-19-trial-vaccine-recipient-has-died-are-untrue-1589be56a0dc,2021-01-06
1526,https://pesacheck.org/false-this-photo-does-not-show-bodies-of-covid-19-victims-462b5faa3561,2021-01-06
1527,https://pesacheck.org/false-there-is-no-scientific-evidence-that-neem-can-cure-covid-19-5f667453d9c1,2021-01-06
1528,https://pesacheck.org/false-kenyas-high-court-has-not-ruled-that-churches-be-reopened-amid-covid-19-crisis-d68d99713aea,2021-01-06
1529,https://pesacheck.org/false-china-has-not-developed-a-vaccine-for-covid-19-b9c2ff6b516e,2021-01-06
1530,https://pesacheck.org/false-police-did-not-kill-more-people-than-covid-19-by-the-second-week-of-curfew-144483958c42,2021-01-06
1531,https://pesacheck.org/false-no-report-in-nigeria-that-21-people-died-in-lagos-after-getting-a-covid-19-vaccine-825c2d5558c5,2021-01-06
1532,https://pesacheck.org/true-china-has-revised-up-the-covid-19-death-toll-in-wuhan-7b69662e3ece,2021-01-06
1533,https://pesacheck.org/false-this-video-does-not-show-bodies-of-covid-19-victims-dumped-into-the-sea-fd35c34a0e68,2021-01-06
1534,https://pesacheck.org/hoax-kenya-is-not-offering-a-covid-19-mobile-data-grant-to-citizens-1d0b56095ad5,2021-01-06
1535,https://pesacheck.org/false-safaricom-is-not-giving-ksh2-500-covid-19-cash-relief-to-subscribers-4a57b7e53e66,2021-01-06
1536,https://pesacheck.org/false-this-post-claiming-a-masks-hawker-was-admitted-at-knh-with-covid-19-is-not-true-9954bb331bd7,2021-01-06
1537,https://pesacheck.org/false-this-image-claiming-to-show-police-arresting-citizens-for-not-wearing-masks-is-actually-fe7ad07066e6,2021-01-06
1538,https://pesacheck.org/false-this-post-claiming-raila-odinga-donated-ksh152-million-to-help-fight-covid-19-is-not-factual-645257b58ed3,2021-01-06
1539,https://pesacheck.org/hoax-5g-technology-is-not-linked-to-the-covid-19-pandemic-11fb303f5691,2021-01-06
1540,https://pesacheck.org/false-treasury-is-not-sending-ksh45-000-upkeep-to-nairobi-residents-during-covid-19-crisis-d870205219f,2021-01-06
1541,https://pesacheck.org/false-raila-odinga-has-not-tested-positive-for-covid-19-7b90ad5b1619,2021-01-06
1542,https://pesacheck.org/false-kenyan-artists-will-not-receive-ksh2-billion-from-the-government-for-covid-19-relief-96a2273aa05d,2021-01-06
1543,https://pesacheck.org/false-the-world-bank-has-not-channeled-50-million-against-covid-19-to-the-sonko-rescue-team-4751739af368,2021-01-06
1544,https://pesacheck.org/false-the-arrest-of-harvard-scientist-prof-charles-lieber-is-not-linked-to-covid-19-2a9b83c9d143,2021-01-06
1545,https://pesacheck.org/true-4-800-prisoners-have-been-released-to-curb-the-spread-of-covid-19-80c8bd4f9d22,2021-01-06
1546,https://pesacheck.org/false-this-appeal-asking-africans-to-reject-covid-19-vaccines-is-fake-4ff35d199506,2021-01-06
1547,https://pesacheck.org/false-this-post-claiming-that-59-kenyans-have-died-after-consuming-dettol-to-prevent-covid-19-is-704bff4fc53f,2021-01-06
1548,https://pesacheck.org/hoax-this-photo-of-money-dumped-on-a-street-is-not-from-italy-d8a4af98c264,2021-01-06
1549,https://pesacheck.org/false-there-is-no-evidence-that-smoking-cannabis-can-prevent-covid-19-9f0663e35c3a,2021-01-06
1550,https://pesacheck.org/true-a-13-year-old-boy-was-shot-and-killed-as-police-enforced-the-covid-19-curfew-order-75fd0a9bcac2,2021-01-06
1551,https://pesacheck.org/false-there-is-no-evidence-to-show-that-covid-19-is-transmitted-through-the-air-a437c9b82258,2021-01-06
1552,https://pesacheck.org/false-this-post-claiming-covid-19-cannot-spread-in-warm-weather-is-inaccurate-bcff3ccb276d,2021-01-06
1553,https://pesacheck.org/true-kenya-has-recorded-its-first-covid-19-death-ed227302226b,2021-01-06
1554,https://pesacheck.org/false-governor-mike-sonko-has-not-donated-58-million-shillings-to-help-fight-covid-19-68f21bb48d6a,2021-01-06
1555,https://pesacheck.org/true-kenya-has-suspended-the-importation-of-second-hand-clothes-due-to-covid-19-3c9bf673f1b,2021-01-06
1556,https://pesacheck.org/false-this-photo-does-not-show-italian-doctors-who-succumbed-to-covid-19-b02ea97240db,2021-01-06
1557,https://pesacheck.org/false-this-photo-does-not-show-the-bodies-of-covid-19-victims-on-an-italian-street-e5070814218a,2021-01-06
1558,https://pesacheck.org/false-kenya-has-not-confirmed-23-covid-19-cases-in-mombasa-6ec3e146e6c5,2021-01-06
1559,https://pesacheck.org/true-kilifi-deputy-governor-gideon-saburi-has-tested-positive-for-covid-19-e78447f3adcd,2021-01-06
1560,https://pesacheck.org/false-holding-your-breath-is-not-a-proven-self-check-test-for-covid-19-e51a6e58353a,2021-01-06
